Protein_ID	Species	Orthogroup	OG_Median_Intensity_All	OG_Median_Intensity_GramPos	OG_Median_Intensity_GramNeg	Protein_Mean_Relative_Intensity	Localization
WP_106776679.1	P_russellii	OG0000355	3.58467229777e-05	1.19631489919e-05	5.97302969635e-05	1.19631489919e-05	Cytoplasmic
WP_106776838.1	P_russellii	unique				1.04498089271e-05	Cytoplasmic
WP_106777264.1	P_russellii	OG0000963	4.719656906e-06	4.719656906e-06		8.3010446407e-06	Cytoplasmic
WP_101799855.1	S_salivarius	OG0000032	0.0077409830631382	0.0077409830631382		0.410890604801882	Extracellular
WP_064520766.1	S_salivarius	OG0000032	0.0077409830631382	0.0077409830631382		0.0738849506607988	Extracellular
WP_175057142.1	S_salivarius	OG0000078	0.001457301191714	0.0337859085796174	4.35313621215e-05	0.0634365357399769	Extracellular
WP_156246644.1	S_salivarius	OG0000194	0.0015071777879657	0.0015071777879657		0.0557499989788963	Extracellular
WP_175057143.1	S_salivarius	OG0000078	0.001457301191714	0.0337859085796174	4.35313621215e-05	0.0463641347279886	Cellwall
WP_064520668.1	S_salivarius	unique				0.0399323120558491	Cellwall
WP_156246884.1	S_salivarius	OG0000032	0.0077409830631382	0.0077409830631382		0.0396949337146981	Extracellular
WP_060972709.1	S_salivarius	OG0000167	0.0001952320841728	0.0002503591427695	9.95905517276e-05	0.0364157214876547	Cytoplasmic
WP_064520765.1	S_salivarius	OG0000032	0.0077409830631382	0.0077409830631382		0.03108073746804	Extracellular
WP_060973380.1	S_salivarius	OG0000632	0.0040629375438594	0.0040629375438594		0.0300630249292322	Cellwall
WP_060972383.1	S_salivarius	OG0000194	0.0015071777879657	0.0015071777879657		0.0240204273783769	Extracellular
WP_082759661.1	S_salivarius	OG0000078	0.001457301191714	0.0337859085796174	4.35313621215e-05	0.0212076824312462	Extracellular
WP_002890213.1	S_salivarius	OG0000034	0.0050946310465901	0.0175774444574719	0.00035813106724	0.0157076639458788	Cytoplasmic
WP_014634763.1	S_salivarius	OG0000032	0.0077409830631382	0.0077409830631382		0.0135139866408293	Extracellular
WP_014635067.1	S_salivarius	OG0000019	0.0060075253119252	0.0073609893217877	0.0040936866754645	0.0122200862860474	Cytoplasmic
WP_156246892.1	S_salivarius	OG0000032	0.0077409830631382	0.0077409830631382		0.0090056821140484	Extracellular
WP_002884461.1	S_salivarius	OG0000019	0.0060075253119252	0.0073609893217877	0.0040936866754645	0.0073609893217877	Cytoplasmic
WP_156246893.1	S_salivarius	OG0000032	0.0077409830631382	0.0077409830631382		0.0064762840122281	Extracellular
WP_175057170.1	S_salivarius	unique				0.0051006200066053	Cellwall
WP_002885833.1	S_salivarius	OG0000102	0.0023191388990428	0.0029027377605022	0.0017355400375834	0.0044875810208073	Cytoplasmic
WP_002891917.1	S_salivarius	OG0000017	0.0002845397913973	0.0003041708517906	1.32912793848e-05	0.0041371653743463	Cytoplasmic
WP_156246412.1	S_salivarius	OG0000632	0.0040629375438594	0.0040629375438594		0.0040629375438594	Cytoplasmic Membrane
WP_004182359.1	S_salivarius	OG0000123	0.0003431374641765	0.0005251076542064	0.0001757048203778	0.003545641155659	Cytoplasmic
WP_156246891.1	S_salivarius	OG0000032	0.0077409830631382	0.0077409830631382		0.0034226188883799	Extracellular
WP_064520872.1	S_salivarius	OG0000043	0.0027816240283703	0.0027816240283703	0.0023164690546297	0.0028093538279714	Cytoplasmic
WP_331462068.1	S_salivarius	OG0000263	0.0149387033107291	0.0149387033107291		0.0022072417816867	Cytoplasmic Membrane
WP_156246572.1	S_salivarius	OG0000186	0.0014738240772469	0.0014738240772469		0.0020749127762705	Cytoplasmic
WP_022495898.1	S_salivarius	OG0000137	0.0016259227192759	0.0020626670681952	0.0002984849464215	0.0020626670681952	Cytoplasmic
WP_002887024.1	S_salivarius	OG0000459	0.0009977800739799	0.0010292911421852	0.0009977800739799	0.0020472563155713	Cytoplasmic
WP_175057085.1	S_salivarius	OG0000632	0.0040629375438594	0.0040629375438594		0.0018613476274381	Cellwall
WP_060973145.1	S_salivarius	OG0000010	0.0007414109204657	0.0018150400113628	0.0001766261055742	0.0018150400113628	Extracellular
WP_002885727.1	S_salivarius	OG0000057	0.0040757201457087	0.0023258921047596	0.0051830251581001	0.0017445047328493	Cytoplasmic
WP_002885795.1	S_salivarius	OG0000058	0.0008075641456153	0.0017088226234731	0.0004900505573698	0.0017088226234731	Cytoplasmic
WP_002886342.1	S_salivarius	OG0000064	0.0043060727573618	0.0044338184814209	0.0037019239164009	0.0016977449675527	Cytoplasmic
WP_002886048.1	S_salivarius	OG0000090	0.0020828373225589	0.0119576534311623	0.0003363205694895	0.0016076919143224	Cytoplasmic
WP_004182640.1	S_salivarius	OG0000105	0.0012767086493661	0.001329863826955	0.0002770396837715	0.0012235534717773	Cytoplasmic
WP_231605963.1	S_salivarius	unique				0.0011732895500161	Extracellular
WP_002887043.1	S_salivarius	OG0000233	0.0028634997965372	0.0029084414418027	0.0001232782954949	0.0009573129386704	Cytoplasmic
WP_021144763.1	S_salivarius	OG0000162	0.0003633645256068	0.0005112082139719	0.0003393419585968	0.0009529798419669	Cytoplasmic
WP_156246894.1	S_salivarius	OG0000032	0.0077409830631382	0.0077409830631382		0.0006433706627228	Extracellular
WP_002884809.1	S_salivarius	OG0000114	0.0006956187573804	0.000639075245121	0.0012142896423431	0.000639075245121	Cytoplasmic
WP_002885653.1	S_salivarius	OG0000059	0.0006341016036873	0.0017894135688326	0.0003343520306807	0.0006341016036873	Cytoplasmic
WP_156246902.1	S_salivarius	OG0000194	0.0015071777879657	0.0015071777879657		0.0005923908380279	Extracellular
WP_014635132.1	S_salivarius	OG0000851	0.0002877181173692	0.0002877181173692		0.0005743802273819	Cytoplasmic
WP_002883853.1	S_salivarius	OG0000032	0.0077409830631382	0.0077409830631382		0.0005575753479925	Extracellular
WP_156246654.1	S_salivarius	OG0000074	0.0003457153550605	0.0003403602402641	0.0006565147354327	0.0005196324925101	Cytoplasmic
WP_002887066.1	S_salivarius	OG0000143	0.0004926542556427	0.0004381610653491	0.0010087344199105	0.0004926542556427	Cytoplasmic
WP_073689706.1	S_salivarius	unique				0.0004894515319923	Cytoplasmic
WP_014632614.1	S_salivarius	OG0000648	0.0002682530712938	0.0004816896370277	5.481650556e-05	0.0004816896370277	Cytoplasmic
WP_004183007.1	S_salivarius	OG0000068	0.0056162969560103	0.0059392857947234	0.0031752019852647	0.0004232116710806	Cytoplasmic
WP_049545735.1	S_salivarius	OG0000066	0.0001969471614128	0.0004221189771293	4.70701092061e-05	0.0004221189771293	Cytoplasmic
WP_014633932.1	S_salivarius	OG0000122	0.0004188473548194	0.0006694362419589	3.03064407505e-05	0.0004137918956381	Cytoplasmic
WP_002886871.1	S_salivarius	OG0000182	9.76385107392e-05	0.0001400268900676	5.4482033676e-06	0.0003549823535955	Cytoplasmic
WP_021147011.1	S_salivarius	unique				0.0003504043427304	Cytoplasmic Membrane
WP_014633753.1	S_salivarius	OG0000877	0.0002920167930423	0.0002920167930423		0.0003457095266499	Extracellular
WP_002883489.1	S_salivarius	OG0000042	0.0004774996965754	0.0006345539805985	0.0004774996965754	0.0003339008961552	Cytoplasmic
WP_048790689.1	S_salivarius	OG0000487	0.0002991796038741	0.0001616697326016	0.0003462841087557	0.0002991796038741	Cytoplasmic Membrane
WP_156246627.1	S_salivarius	OG0000041	0.0002924717121565	0.0003793526330084	3.13364130378e-05	0.0002632299728754	Cytoplasmic
WP_002884137.1	S_salivarius	OG0000047	0.0001191261386516	0.0001256840081069	0.0001125682691963	0.000260498237997	Cytoplasmic
WP_156247057.1	S_salivarius	OG0000173	0.0002681326821661	0.0002695937491629	0.0001427151369826	0.0002526270736373	Cytoplasmic Membrane
WP_002885574.1	S_salivarius	OG0000072	0.0002515494513267	0.0007769501282992	7.30104283367e-05	0.0002515494513267	Cytoplasmic Membrane
WP_101799857.1	S_salivarius	OG0000032	0.0077409830631382	0.0077409830631382		0.0002451213965647	Extracellular
WP_156246359.1	S_salivarius	OG0000161	0.0002284364004947	0.0002326194705974	3.16650165613e-05	0.0002326194705974	Cytoplasmic
WP_014634010.1	S_salivarius	OG0000062	0.0005985087687408	0.0026539650826302	0.0002153713887972	0.0002153134591545	Cytoplasmic
WP_060973174.1	S_salivarius	OG0000486	0.0002128869250005	0.0009037310718964	8.54740558688e-05	0.0002128869250005	Cytoplasmic Membrane
WP_014632923.1	S_salivarius	OG0000037	0.0002455086589144	0.0005379050655962	4.101669873e-05	0.0001780186842225	Cytoplasmic Membrane
WP_014634824.1	S_salivarius	OG0000003	0.0004514593048309	0.0022416433236034	4.6588332634e-05	0.0001753623075477	Cytoplasmic Membrane
WP_156246917.1	S_salivarius	unique				0.0001497480541645	Cellwall
WP_175057117.1	S_salivarius	OG0000194	0.0015071777879657	0.0015071777879657		0.0001415453137091	Extracellular
WP_175057118.1	S_salivarius	OG0000194	0.0015071777879657	0.0015071777879657		0.0001360856118627	Extracellular
WP_156246889.1	S_salivarius	OG0000032	0.0077409830631382	0.0077409830631382		0.0001339379030618	Extracellular
WP_037603707.1	S_salivarius	OG0000067	0.0041002303236036	0.0041002303236036	0.0037735474794168	0.0001286590609038	Cytoplasmic
WP_002885718.1	S_salivarius	OG0000075	0.0005989023024258	0.0007167369148379	0.0004548047409683	0.0001231729836861	Cytoplasmic
WP_002885597.1	S_salivarius	OG0000061	0.0005143271491934	0.0005023244351565	0.0005898745745535	0.0001221142009264	Cytoplasmic
WP_060972745.1	S_salivarius	OG0000426	0.000843724042095	0.001231067798677	0.000843724042095	9.92505219723e-05	Cytoplasmic
WP_014635122.1	S_salivarius	OG0000089	0.0043370286542728	0.0040560688446525	0.0057208235164158	9.90282152719e-05	Cytoplasmic
WP_002884119.1	S_salivarius	OG0000108	0.0003487432346802	0.0005063974314737	1.54102650954e-05	7.87304831484e-05	Cytoplasmic
WP_155124126.1	S_salivarius	OG0000605	7.26490761227e-05	7.26490761227e-05		7.26490761227e-05	Cytoplasmic
WP_156246444.1	S_salivarius	OG0000107	0.0006985700420102	0.0006985700420102	0.0006870078909074	7.14245053152e-05	Cytoplasmic Membrane
WP_156246623.1	S_salivarius	OG0000191	3.20724611807e-05	3.20724611807e-05		6.27658477284e-05	Cytoplasmic
WP_006784433.1	T_sanguinis	OG0000043	0.0027816240283703	0.0027816240283703	0.0023164690546297	0.384984082784458	Cytoplasmic
WP_006785326.1	T_sanguinis	OG0000554	0.0140190715895954	0.0140190715895954		0.204526947493379	Cytoplasmic Membrane
WP_132942556.1	T_sanguinis	OG0000852	0.0447868054884957	0.0447868054884957		0.0893488137943379	Cytoplasmic
WP_006783570.1	T_sanguinis	unique				0.0416231167413107	Cytoplasmic
WP_009606928.1	T_sanguinis	unique				0.0280869328451607	Cytoplasmic Membrane
WP_006784294.1	T_sanguinis	OG0000100	0.0003664582820885	0.0006713569292601	9.69348580378e-05	0.0237457589851666	Cytoplasmic Membrane
WP_006785124.1	T_sanguinis	OG0000494	1.99875836855e-05	0.0111135633519544	1.56733175211e-05	0.0222071391202234	Cytoplasmic Membrane
WP_006783335.1	T_sanguinis	OG0000263	0.0149387033107291	0.0149387033107291		0.0218419463345087	Cytoplasmic Membrane
WP_006784896.1	T_sanguinis	OG0000902	0.0099357953640429	0.0099357953640429		0.0198134491452274	Cytoplasmic Membrane
WP_006784233.1	T_sanguinis	OG0000173	0.0002681326821661	0.0002695937491629	0.0001427151369826	0.0189982527708765	Cytoplasmic Membrane
WP_006785505.1	T_sanguinis	OG0000176	0.0008377664435067	0.0030663353622733	8.38229724901e-05	0.0167406398304189	Cytoplasmic Membrane
WP_006783764.1	T_sanguinis	OG0000259	0.0001771868105582	0.0002235792396001	1.1291903666e-05	0.0161355717140529	Cytoplasmic Membrane
WP_006784853.1	T_sanguinis	OG0000355	3.58467229777e-05	1.19631489919e-05	5.97302969635e-05	0.0157431635214306	Cytoplasmic
WP_129821385.1	T_sanguinis	OG0000070	0.0003903782679811	0.000973372322901	0.0001204516689514	0.0153944265631485	Cytoplasmic Membrane
WP_055165535.1	T_sanguinis	OG0000013	0.0011623147938334	0.0016884098633393	0.0001036219513468	0.012085539416327	Cytoplasmic Membrane
WP_006784419.1	T_sanguinis	OG0000069	0.0007273803218562	0.0038502999317735	0.0003766305603293	0.0120336402682705	Cytoplasmic
WP_006783776.1	T_sanguinis	OG0000482	0.0047151968478359	0.0072310550097109	5.08200405441e-05	0.009746913171586	Cytoplasmic
WP_006783336.1	T_sanguinis	OG0000053	0.0006218202854262	0.0009409248888084	4.6192327499e-06	0.0074487935789867	Cytoplasmic Membrane
WP_009606821.1	T_sanguinis	OG0000003	0.0004514593048309	0.0022416433236034	4.6588332634e-05	0.0073563877787886	Cellwall
WP_006785157.1	T_sanguinis	OG0000246	0.000320165538856	0.0010549804168681	7.32191611154e-05	0.0060027693891736	Cytoplasmic Membrane
WP_009607459.1	T_sanguinis	OG0000105	0.0012767086493661	0.001329863826955	0.0002770396837715	0.0045005422195139	Cytoplasmic
WP_238581471.1	T_sanguinis	OG0000606	0.0001587934483942	0.0001587934483942		0.0038083215093993	Cytoplasmic Membrane
WP_238843607.1	T_sanguinis	OG0000029	0.0006754240080848	0.0010222993565431	6.889966561e-06	0.003131037627262	Cytoplasmic Membrane
WP_006784886.1	T_sanguinis	OG0000080	0.0008124683971189	0.001117681309605	0.0001117996045781	0.0031232527550536	Cytoplasmic Membrane
WP_132942901.1	T_sanguinis	OG0000014	0.0003891781903012	0.0010466637134823	8.9437562243e-06	0.0029719224343181	Cytoplasmic Membrane
WP_006784449.1	T_sanguinis	OG0000086	0.0010934874628453	0.0011131106476642	0.0009904540070733	0.0028774280098689	Cytoplasmic
WP_006784481.1	T_sanguinis	OG0000019	0.0060075253119252	0.0073609893217877	0.0040936866754645	0.0020252060237948	Cytoplasmic
WP_006785212.1	T_sanguinis	OG0000053	0.0006218202854262	0.0009409248888084	4.6192327499e-06	0.0017414695838713	Cytoplasmic Membrane
WP_006783601.1	T_sanguinis	OG0000995	0.0006533864918274	0.0006533864918274		0.0012680480869657	Cytoplasmic
WP_006785406.1	T_sanguinis	OG0000036	0.0006679418127303	0.000612672194475	0.0006679418127303	0.0006884865031202	Cytoplasmic
WP_028255560.1	V_magna	OG0000965	0.0697055162281385	0.0216219390669005	0.117789093389377	0.117789093389377	Extracellular
WP_028254494.1	V_magna	OG0000337	0.0002613009870851	0.0002562743160423	0.0424520685014331	0.0848927456592693	Periplasmic
WP_205087806.1	V_magna	OG0000103	0.0013620203626121	0.0019838590362831	0.0007401816889412	0.0684776660506926	Periplasmic
WP_028254945.1	V_magna	unique				0.0640028463190158	Periplasmic
WP_239447840.1	V_magna	OG0000103	0.0013620203626121	0.0019838590362831	0.0007401816889412	0.0451090777775215	Periplasmic
WP_205087137.1	V_magna	OG0000078	0.001457301191714	0.0337859085796174	4.35313621215e-05	0.0449465262591878	Periplasmic
WP_028254920.1	V_magna	unique				0.0437780290519256	Extracellular
WP_205088608.1	V_magna	OG0000405	0.0063869872935314	0.0018144210150311	0.0109595535720319	0.0406218908615209	Outer Membrane
WP_028255089.1	V_magna	OG0000000	0.0009982444981525	0.001185099955144	0.0006858938374476	0.0288384544880014	Periplasmic
WP_205087507.1	V_magna	OG0000169	0.000444394037877	0.0008341105715063	0.000110397874957	0.026844123430593	Extracellular
WP_028255262.1	V_magna	unique				0.0207004126494794	Outer Membrane
WP_205088306.1	V_magna	OG0000126	0.0002585583516808	6.40325520352e-05	0.0005359105438138	0.0192254726340962	Cytoplasmic
WP_205087476.1	V_magna	unique				0.0183005793013601	Periplasmic
WP_028255767.1	V_magna	unique				0.0172421251762854	Outer Membrane
WP_028255864.1	V_magna	unique				0.0169791086047068	Cytoplasmic Membrane
WP_205088534.1	V_magna	unique				0.0151781801871647	Periplasmic
WP_244869480.1	V_magna	OG0000003	0.0004514593048309	0.0022416433236034	4.6588332634e-05	0.0141981037689302	Periplasmic
WP_028255559.1	V_magna	OG0000569	0.0026881439299863	0.0014674317425705	0.0133881768957086	0.0133881768957086	Cytoplasmic Membrane
WP_028255400.1	V_magna	OG0000020	0.0017361637686576	0.0020179112261814	0.0017361637686576	0.0123287250546043	Cytoplasmic Membrane
WP_205088350.1	V_magna	OG0000876	0.0063283212640458	0.0007845553093147	0.0118720872187769	0.0118720872187769	Unknown
WP_028254919.1	V_magna	OG0000405	0.0063869872935314	0.0018144210150311	0.0109595535720319	0.0109595535720319	Unknown
WP_028255253.1	V_magna	OG0000638	0.0053191158236932		0.0053191158236932	0.0105599074177587	Cytoplasmic Membrane
WP_028255093.1	V_magna	unique				0.0098228159789887	Extracellular
WP_244869476.1	V_magna	OG0000985	0.0055979573998044	0.0022910575887314	0.0089048572108775	0.0089048572108775	Extracellular
WP_028254833.1	V_magna	OG0000009	0.0008094308743419		0.0008094308743419	0.0082004041550792	Outer Membrane
WP_051245856.1	V_magna	unique				0.0075910949110157	Periplasmic
WP_006555255.1	V_magna	unique				0.0074521260685544	Cytoplasmic
WP_028255291.1	V_magna	OG0000741	0.0036135362745349		0.0036135362745349	0.0071957844925576	Extracellular
WP_028254618.1	V_magna	OG0000093	0.0016320685248159	0.0008259036896065	0.0027767124161089	0.0069629371074125	Cytoplasmic
WP_028255261.1	V_magna	unique				0.0063773619838119	Extracellular
WP_028254674.1	V_magna	OG0000121	0.0003247294078128	0.0003247294078128	0.0031753408360946	0.0061157317021939	Cytoplasmic
WP_028254786.1	V_magna	OG0000417	0.0051099036592964	0.0020855188577557	0.0055690115898687	0.0051099036592964	Cytoplasmic
WP_007391661.1	V_magna	OG0000230	0.0003029545445644	6.67710044845e-05	0.0026925169090803	0.0049764844629178	Cytoplasmic
WP_038155002.1	V_magna	OG0000170	0.0014308567137824	0.0014308567137824	0.0024354630814729	0.0048679631967086	Cytoplasmic Membrane
WP_028255040.1	V_magna	OG0000231	0.0026418599708488		0.0026418599708488	0.0048527553307431	Outer Membrane
WP_156886120.1	V_magna	unique				0.0045350376921542	Outer Membrane
WP_028255879.1	V_magna	OG0000064	0.0043060727573618	0.0044338184814209	0.0037019239164009	0.0043060727573618	Cytoplasmic
WP_028254784.1	V_magna	OG0000418	0.0012433557261204	0.0012433557261204	0.0021906104284657	0.0041934113264492	Cytoplasmic Membrane
WP_205088289.1	V_magna	OG0000000	0.0009982444981525	0.001185099955144	0.0006858938374476	0.0041782154130761	Periplasmic
WP_028255866.1	V_magna	OG0000967	0.0020532666178894	1.06782459355e-05	0.0040958549898432	0.0040958549898432	Cytoplasmic Membrane
WP_028254651.1	V_magna	OG0000102	0.0023191388990428	0.0029027377605022	0.0017355400375834	0.0040851122856796	Cytoplasmic
WP_028254683.1	V_magna	OG0000057	0.0040757201457087	0.0023258921047596	0.0051830251581001	0.0040757201457087	Cytoplasmic
WP_028254684.1	V_magna	OG0000101	0.0010597468886898	0.0009641692290221	0.0025308671569493	0.0040435592118317	Cytoplasmic
WP_028255653.1	V_magna	OG0000193	0.0009694008618955	0.0003514052445831	0.0031825780812655	0.0040147945532568	Cytoplasmic Membrane
WP_028255539.1	V_magna	unique				0.0039854563485316	Outer Membrane
WP_028254666.1	V_magna	OG0000075	0.0005989023024258	0.0007167369148379	0.0004548047409683	0.003540784156675	Cytoplasmic
WP_028254511.1	V_magna	unique				0.0034173514355639	Extracellular
WP_028254825.1	V_magna	OG0000009	0.0008094308743419		0.0008094308743419	0.0033819000002929	Outer Membrane
WP_028255044.1	V_magna	unique				0.0032902098628984	Periplasmic
WP_028255042.1	V_magna	unique				0.0032268720406042	Cytoplasmic Membrane
WP_028254664.1	V_magna	OG0000097	0.0023626067079147	0.0009425286214457	0.003053136879894	0.0029734998305728	Cytoplasmic
WP_205088290.1	V_magna	OG0000000	0.0009982444981525	0.001185099955144	0.0006858938374476	0.0025306094568577	Periplasmic
WP_028254922.1	V_magna	OG0001024	0.0023423827750205		0.0023423827750205	0.0023901867775254	Periplasmic
WP_028255013.1	V_magna	unique				0.0023753142578832	Periplasmic
WP_205088362.1	V_magna	OG0000085	0.0025345790197885	0.0014939801622154	0.002620900284634	0.002369760065469	Cytoplasmic
WP_028254518.1	V_magna	OG0000193	0.0009694008618955	0.0003514052445831	0.0031825780812655	0.0023503616092742	Cytoplasmic Membrane
WP_156886139.1	V_magna	OG0001024	0.0023423827750205		0.0023423827750205	0.0022945787725156	Cytoplasmic Membrane
WP_028254671.1	V_magna	OG0000086	0.0010934874628453	0.0011131106476642	0.0009904540070733	0.0022168015646816	Cytoplasmic
WP_028255383.1	V_magna	OG0000020	0.0017361637686576	0.0020179112261814	0.0017361637686576	0.002202384140638	Cytoplasmic Membrane
WP_028254690.1	V_magna	OG0000059	0.0006341016036873	0.0017894135688326	0.0003343520306807	0.0021181275206069	Cytoplasmic
WP_028254619.1	V_magna	OG0000092	0.0013414772083312	0.0007955155901561	0.0018960667513713	0.0020526599404744	Cytoplasmic
WP_028255602.1	V_magna	OG0000970	0.0017259590377092	0.0014457853499086	0.0020061327255099	0.0020061327255099	Cytoplasmic Membrane
WP_038155089.1	V_magna	unique				0.0019162250308292	Outer Membrane
WP_028255558.1	V_magna	OG0001027	0.0009273777792859		0.0009273777792859	0.0017997758788639	Outer Membrane
WP_028255626.1	V_magna	OG0000073	0.0017554684155734	0.0021620679248264	0.000896961597179	0.0017554684155734	Cytoplasmic
WP_205087751.1	V_magna	OG0000020	0.0017361637686576	0.0020179112261814	0.0017361637686576	0.0017361637686576	Cytoplasmic Membrane
WP_028255809.1	V_magna	OG0000295	0.0003626437331736	0.0003626437331736	0.0008433889141822	0.0016538621166701	Cytoplasmic
WP_205088223.1	V_magna	OG0000607	3.61417559306e-05	3.37011761803e-05	0.0016279516453973	0.0016279516453973	Periplasmic
WP_028254677.1	V_magna	OG0000288	0.00017199629929		0.00017199629929	0.0015997604285557	Cytoplasmic
WP_083963077.1	V_magna	unique				0.0015967406690772	Cytoplasmic Membrane
WP_028254478.1	V_magna	OG0000000	0.0009982444981525	0.001185099955144	0.0006858938374476	0.0015859901381471	Periplasmic
WP_205088453.1	V_magna	OG0000016	0.0003575705187354	0.000414199485005	0.0003104547310312	0.0015724081726791	Cytoplasmic Membrane
WP_028255392.1	V_magna	OG0001026	0.0010097164424999		0.0010097164424999	0.0015538047688804	Extracellular
WP_205087814.1	V_magna	unique				0.0014903230822855	Periplasmic
WP_028254687.1	V_magna	OG0000143	0.0004926542556427	0.0004381610653491	0.0010087344199105	0.0014854711429959	Cytoplasmic
WP_205087832.1	V_magna	unique				0.0014348572048073	Cytoplasmic
WP_028255307.1	V_magna	unique				0.0013938371114472	Cytoplasmic Membrane
WP_028254682.1	V_magna	OG0000056	0.0012934165869403	0.0011133415054553	0.0022746703518744	0.0013257981683285	Cytoplasmic
WP_028255391.1	V_magna	unique				0.0012842042677264	Periplasmic
WP_028254917.1	V_magna	OG0000873	0.0008080673873673	0.0003870372231323	0.0012290975516023	0.0012290975516023	Cytoplasmic
WP_038155245.1	V_magna	OG0000040	7.00171250759e-05		7.00171250759e-05	0.0012152683104949	Unknown
WP_051245898.1	V_magna	unique				0.0012044492134793	Extracellular
WP_051245848.1	V_magna	OG0000040	7.00171250759e-05		7.00171250759e-05	0.0011943126522339	Extracellular
WP_051245737.1	V_magna	OG0000000	0.0009982444981525	0.001185099955144	0.0006858938374476	0.0011642339170859	Periplasmic
WP_239447985.1	V_magna	OG0000010	0.0007414109204657	0.0018150400113628	0.0001766261055742	0.001108658776027	Cytoplasmic Membrane
WP_028255933.1	V_magna	OG0000198	0.000214770039869	8.29311786404e-05	0.0006402666531504	0.0010948547377092	Cytoplasmic
WP_028254525.1	V_magna	unique				0.0010426835858305	Cytoplasmic Membrane
WP_028254517.1	V_magna	OG0000239	0.0010311509729934	0.0001954475439904	0.0021991497604862	0.0010311509729934	Cytoplasmic
WP_028255538.1	V_magna	OG0000040	7.00171250759e-05		7.00171250759e-05	0.0010257547788274	Unknown
WP_028254647.1	V_magna	OG0000633	0.0005142366638411		0.0005142366638411	0.0009981963633679	Extracellular
WP_028254787.1	V_magna	OG0000416	0.0001659509799879	3.077939745e-07	0.0005588435358082	0.0009517360916284	Cytoplasmic
WP_028255656.1	V_magna	OG0000115	0.0001859715776765	0.0001859715776765	0.0005153461433821	0.000949613211564	Cytoplasmic
WP_028254790.1	V_magna	unique				0.0009297991362517	Cytoplasmic
WP_205088067.1	V_magna	OG0000205	0.0011085383387111	0.0014701808324519	0.0010042124667399	0.0008998865947688	Cytoplasmic
WP_028256032.1	V_magna	OG0000023	0.0001260856207337	0.0026788920868688	0.0001187034085243	0.0008366509571016	Cytoplasmic Membrane
WP_051245707.1	V_magna	OG0000405	0.0063869872935314	0.0018144210150311	0.0109595535720319	0.0008314964696719	Extracellular
WP_028255846.1	V_magna	unique				0.000805915304237	Cytoplasmic
WP_028254802.1	V_magna	OG0000040	7.00171250759e-05		7.00171250759e-05	0.0007923245413841	Extracellular
WP_028255443.1	V_magna	OG0000114	0.0006956187573804	0.000639075245121	0.0012142896423431	0.0006956187573804	Cytoplasmic
WP_028254693.1	V_magna	OG0000000	0.0009982444981525	0.001185099955144	0.0006858938374476	0.0006858938374476	Periplasmic
WP_028255036.1	V_magna	OG0000234	0.0006373848224846		0.0006373848224846	0.0006373848224846	Outer Membrane
WP_051245694.1	V_magna	unique				0.0006256743239434	Periplasmic
WP_028256013.1	V_magna	OG0000042	0.0004774996965754	0.0006345539805985	0.0004774996965754	0.0005905820492699	Cytoplasmic
WP_028255225.1	V_magna	unique				0.0005869204366143	Outer Membrane
WP_205087632.1	V_magna	unique				0.0005845294657049	Cytoplasmic Membrane
WP_028254678.1	V_magna	OG0000119	0.0020564740014669	0.0039117060647196	0.0005837779639402	0.0005837779639402	Cytoplasmic
WP_006555054.1	V_magna	OG0000311	0.0001038067925566	2.44030378864e-05	0.000104587771025	0.0005682450555316	Cytoplasmic
WP_028255525.1	V_magna	OG0000489	0.0002091327475201	5.3980104571e-06	0.0003637259455569	0.0005183191435936	Cytoplasmic Membrane
WP_051245587.1	V_magna	OG0000633	0.0005142366638411		0.0005142366638411	0.0005142366638411	Extracellular
WP_205088277.1	V_magna	unique				0.0005095643301738	Extracellular
WP_028254667.1	V_magna	OG0000083	0.0005162666376311	0.0005162666376311	0.0023411966546476	0.0005020672787916	Cytoplasmic
WP_051245666.1	V_magna	unique				0.0004853677207608	Extracellular
WP_028255685.1	V_magna	OG0000368	0.0005820682552591	0.0006826298216386	0.0004815066888797	0.0004815066888797	Cytoplasmic Membrane
WP_205088146.1	V_magna	unique				0.0004720673215697	Outer Membrane
WP_205088239.1	V_magna	OG0001026	0.0010097164424999		0.0010097164424999	0.0004656281161195	Extracellular
WP_028255707.1	V_magna	OG0000646	0.0002713294160115		0.0002713294160115	0.0004623294020174	Cytoplasmic
WP_028254400.1	V_magna	OG0000633	0.0005142366638411		0.0005142366638411	0.0004483796889412	Extracellular
WP_205088160.1	V_magna	OG0000398	0.0003529736011737	0.0002653806327067	0.0004405665696406	0.0004405665696406	Cytoplasmic Membrane
WP_028254803.1	V_magna	unique				0.0004349920137511	Extracellular
WP_028254439.1	V_magna	OG0000144	0.0001936185856562	0.0001936185856562	0.0002566962939248	0.0004296261399871	Cytoplasmic Membrane
WP_028254709.1	V_magna	unique				0.0004052607704041	Outer Membrane
WP_038155140.1	V_magna	OG0000634	0.0001387790972886		0.0001387790972886	0.0004039521144489	Periplasmic
WP_205087899.1	V_magna	unique				0.0003896542637302	Outer Membrane
WP_028255548.1	V_magna	OG0001025	0.0002044898882347		0.0002044898882347	0.0003876825759927	Cytoplasmic Membrane
WP_028254785.1	V_magna	unique				0.0003850743892709	Cytoplasmic Membrane
